"RGIId","Albedo","Date","JlnDt","Year","Month","IAMMF_org","IAMMF_fast"
"RGI60-08.00449",57,2018-03-22,81,"2018","03",60,60
"RGI60-08.00449",59,2018-03-27,86,"2018","03",59,59
"RGI60-08.00449",76,2018-03-28,87,"2018","03",60,60
"RGI60-08.00449",72,2018-03-30,89,"2018","03",72,72
"RGI60-08.00449",60,2018-03-31,90,"2018","03",72,72
"RGI60-08.00449",89,2018-04-01,91,"2018","04",69,69
"RGI60-08.00449",65,2018-04-02,92,"2018","04",69,69
"RGI60-08.00449",69,2018-04-11,101,"2018","04",68,68
"RGI60-08.00449",61,2018-04-12,102,"2018","04",68,68
"RGI60-08.00449",75,2018-04-13,103,"2018","04",65,65
"RGI60-08.00449",64,2018-04-15,105,"2018","04",65,65
"RGI60-08.00449",68,2018-04-17,107,"2018","04",64,64
"RGI60-08.00449",46,2018-05-02,122,"2018","05",64,64
"RGI60-08.00449",68,2018-05-08,128,"2018","05",56,56
"RGI60-08.00449",56,2018-05-15,135,"2018","05",52,52
"RGI60-08.00449",52,2018-05-17,137,"2018","05",52,52
"RGI60-08.00449",44,2018-05-18,138,"2018","05",51,51
"RGI60-08.00449",51,2018-05-19,139,"2018","05",44,44
"RGI60-08.00449",38,2018-05-21,141,"2018","05",38,38
"RGI60-08.00449",38,2018-05-23,143,"2018","05",38,38
"RGI60-08.00449",NA,2018-05-24,144,"2018","05",46.5,46.5
"RGI60-08.00449",35,2018-05-25,145,"2018","05",38,38
"RGI60-08.00449",NA,2018-05-26,146,"2018","05",38.5,38.5
"RGI60-08.00449",39,2018-05-29,149,"2018","05",39,39
"RGI60-08.00449",NA,2018-05-30,150,"2018","05",42,42
"RGI60-08.00449",54,2018-05-31,151,"2018","05",45,45
"RGI60-08.00449",45,2018-06-03,154,"2018","06",48,48
"RGI60-08.00449",48,2018-06-04,155,"2018","06",48,48
"RGI60-08.00449",NA,2018-06-05,156,"2018","06",46.5,46.5
"RGI60-08.00449",54,2018-06-06,157,"2018","06",45,45
"RGI60-08.00449",45,2018-06-07,158,"2018","06",45,45
"RGI60-08.00449",27,2018-06-08,159,"2018","06",45,45
"RGI60-08.00449",35,2018-06-09,160,"2018","06",38,38
"RGI60-08.00449",NA,2018-06-10,161,"2018","06",36.5,36.5
"RGI60-08.00449",NA,2018-06-26,177,"2018","06",36.5,36.5
"RGI60-08.00449",47,2018-06-29,180,"2018","06",40,35
"RGI60-08.00449",38,2018-06-30,181,"2018","06",38,38
"RGI60-08.00449",23,2018-07-01,182,"2018","07",39,39
"RGI60-08.00449",NA,2018-07-03,184,"2018","07",38.5,38.5
"RGI60-08.00449",39,2018-07-04,185,"2018","07",39,39
"RGI60-08.00449",40,2018-07-05,186,"2018","07",39,39
"RGI60-08.00449",NA,2018-07-08,189,"2018","07",39.5,39.5
"RGI60-08.00449",41,2018-07-13,194,"2018","07",40,40
"RGI60-08.00449",37,2018-07-14,195,"2018","07",37,37
"RGI60-08.00449",41,2018-07-18,199,"2018","07",37,37
"RGI60-08.00449",36,2018-07-21,202,"2018","07",36,36
"RGI60-08.00449",NA,2018-07-22,203,"2018","07",35,35
"RGI60-08.00449",34,2018-07-27,208,"2018","07",34,34
"RGI60-08.00449",25,2018-08-11,223,"2018","08",41,41
"RGI60-08.00449",29,2018-08-13,225,"2018","08",41,41
"RGI60-08.00449",NA,2018-08-14,226,"2018","08",41,42
"RGI60-08.00449",47,2018-08-21,233,"2018","08",43,47
"RGI60-08.00449",NA,2018-08-30,242,"2018","08",47,51.5
"RGI60-08.00449",NA,2018-09-04,247,"2018","09",51.5,51.5
"RGI60-08.00449",NA,2018-09-07,250,"2018","09",51.5,51.5
"RGI60-08.00449",NA,2018-09-10,253,"2018","09",51.5,51.5
"RGI60-08.00449",NA,2018-09-18,261,"2018","09",51.5,51.5
"RGI60-08.00449",NA,2018-09-20,263,"2018","09",51.5,51.5
"RGI60-08.00449",NA,2018-09-26,269,"2018","09",45,51.5
"RGI60-08.00449",88,2018-10-01,274,"2018","10",47,47
"RGI60-08.00449",56,2018-10-02,275,"2018","10",57.5,56
"RGI60-08.00449",NA,2018-10-06,279,"2018","10",57.5,57.5
"RGI60-08.00449",70,2018-10-07,280,"2018","10",59,59
"RGI60-08.00449",59,2018-10-11,284,"2018","10",59,59
"RGI60-08.00449",NA,2018-10-15,288,"2018","10",64.5,64.5
"RGI60-08.00449",43,2018-10-23,296,"2018","10",70,70
"RGI60-08.00449",88,2018-10-26,299,"2018","10",70,70
"RGI60-08.00449",NA,2018-10-27,300,"2018","10",70.5,70.5
"RGI60-08.00449",73,2018-10-28,301,"2018","10",71,71
"RGI60-08.00449",71,2018-10-29,302,"2018","10",73,73
"RGI60-08.00449",68,2018-10-30,303,"2018","10",71,70
"RGI60-08.00449",100,2018-11-02,306,"2018","11",71,69
"RGI60-08.00449",81,2018-11-09,313,"2018","11",71,68
"RGI60-08.00449",NA,2018-11-12,316,"2018","11",70.5,69.5
"RGI60-08.00449",NA,2018-11-16,320,"2018","11",70.5,70.5
"RGI60-08.00449",NA,2018-11-17,321,"2018","11",70,71
"RGI60-08.00449",NA,2018-11-18,322,"2018","11",70.5,71
"RGI60-08.00449",NA,2018-11-19,323,"2018","11",71,71
"RGI60-08.00449",NA,2018-11-20,324,"2018","11",72,71
"RGI60-08.00449",NA,2018-11-21,325,"2018","11",73,71
"RGI60-08.00449",NA,2018-11-22,326,"2018","11",72,71
"RGI60-08.00449",NA,2018-11-23,327,"2018","11",73,72
"RGI60-08.00449",NA,2018-11-24,328,"2018","11",72,72
"RGI60-08.00449",NA,2018-11-25,329,"2018","11",87.5,87.5
"RGI60-08.00449",NA,2018-11-26,330,"2018","11",87.5,87.5
"RGI60-08.00449",NA,2018-11-27,331,"2018","11",87.5,87.5
"RGI60-08.00449",NA,2018-11-28,332,"2018","11",87.5,87.5
"RGI60-08.00449",NA,2018-11-30,334,"2018","11",87.5,87.5
"RGI60-08.00449",NA,2018-12-04,338,"2018","12",87.5,87.5
"RGI60-08.00449",NA,2018-12-05,339,"2018","12",87.5,87.5
"RGI60-08.00449",NA,2018-12-10,344,"2018","12",87.5,87.5
"RGI60-08.00449",NA,2018-12-12,346,"2018","12",87.5,87.5
"RGI60-08.00449",NA,2018-12-14,348,"2018","12",87.5,87.5
"RGI60-08.00449",NA,2018-12-28,362,"2018","12",87.5,87.5
"RGI60-08.00449",NA,2019-01-02,2,"2019","01",87.5,87.5
"RGI60-08.00449",NA,2019-01-04,4,"2019","01",87.5,87.5
"RGI60-08.00449",NA,2019-01-05,5,"2019","01",87.5,72
"RGI60-08.00449",NA,2019-01-10,10,"2019","01",71,71
"RGI60-08.00449",NA,2019-01-11,11,"2019","01",71,71
"RGI60-08.00449",NA,2019-01-15,15,"2019","01",71,71
"RGI60-08.00449",NA,2019-01-16,16,"2019","01",71,60.5
"RGI60-08.00449",NA,2019-01-19,19,"2019","01",71,62
"RGI60-08.00449",NA,2019-01-20,20,"2019","01",71,61
"RGI60-08.00449",0,2019-01-21,21,"2019","01",71,63
"RGI60-08.00449",NA,2019-01-22,22,"2019","01",71,63
"RGI60-08.00449",NA,2019-01-25,25,"2019","01",70,63
"RGI60-08.00449",NA,2019-01-27,27,"2019","01",69,63
"RGI60-08.00449",94,2019-01-28,28,"2019","01",68.5,62
"RGI60-08.00449",100,2019-02-02,33,"2019","02",69,62
"RGI60-08.00449",61,2019-02-05,36,"2019","02",71,71
"RGI60-08.00449",71,2019-02-15,46,"2019","02",71,71
"RGI60-08.00449",71,2019-02-20,51,"2019","02",71,71
"RGI60-08.00449",NA,2019-02-24,55,"2019","02",70,70
"RGI60-08.00449",68,2019-02-28,59,"2019","02",71,71
"RGI60-08.00449",69,2019-03-04,63,"2019","03",71,71
"RGI60-08.00449",NA,2019-03-06,65,"2019","03",70,70
"RGI60-08.00449",97,2019-03-10,69,"2019","03",69,69
"RGI60-08.00449",NA,2019-03-14,73,"2019","03",68.5,68.5
"RGI60-08.00449",80,2019-03-19,78,"2019","03",68,68
"RGI60-08.00449",60,2019-03-25,84,"2019","03",60,60
"RGI60-08.00449",51,2019-03-27,86,"2019","03",60,60
"RGI60-08.00449",60,2019-04-05,95,"2019","04",60,60
"RGI60-08.00449",55,2019-04-06,96,"2019","04",55,55
"RGI60-08.00449",70,2019-04-07,97,"2019","04",55,55
"RGI60-08.00449",52,2019-04-08,98,"2019","04",55,55
"RGI60-08.00449",51,2019-04-10,100,"2019","04",55,55
"RGI60-08.00449",70,2019-04-11,101,"2019","04",55,55
"RGI60-08.00449",55,2019-04-12,102,"2019","04",57,57
"RGI60-08.00449",76,2019-04-13,103,"2019","04",63,63
"RGI60-08.00449",63,2019-04-14,104,"2019","04",63,63
"RGI60-08.00449",44,2019-04-15,105,"2019","04",63,63
"RGI60-08.00449",66,2019-04-16,106,"2019","04",63,63
"RGI60-08.00449",47,2019-04-17,107,"2019","04",57,57
"RGI60-08.00449",64,2019-04-18,108,"2019","04",57,57
"RGI60-08.00449",57,2019-04-20,110,"2019","04",54,54
"RGI60-08.00449",49,2019-04-22,112,"2019","04",54,54
"RGI60-08.00449",54,2019-04-23,113,"2019","04",57,57
"RGI60-08.00449",50,2019-04-24,114,"2019","04",54,54
"RGI60-08.00449",58,2019-04-29,119,"2019","04",58,58
"RGI60-08.00449",64,2019-05-08,128,"2019","05",58,58
"RGI60-08.00449",66,2019-05-12,132,"2019","05",64,64
"RGI60-08.00449",55,2019-05-14,134,"2019","05",54,54
"RGI60-08.00449",76,2019-05-15,135,"2019","05",60,60
"RGI60-08.00449",60,2019-05-16,136,"2019","05",55,55
"RGI60-08.00449",50,2019-05-17,137,"2019","05",50,50
"RGI60-08.00449",44,2019-05-26,146,"2019","05",49,49
"RGI60-08.00449",NA,2019-06-08,159,"2019","06",46.5,46.5
"RGI60-08.00449",49,2019-06-14,165,"2019","06",49,49
"RGI60-08.00449",NA,2019-06-15,166,"2019","06",46.5,46.5
"RGI60-08.00449",42,2019-06-17,168,"2019","06",44,44
"RGI60-08.00449",NA,2019-06-24,175,"2019","06",43,43
"RGI60-08.00449",53,2019-07-05,186,"2019","07",42,42
"RGI60-08.00449",NA,2019-07-10,191,"2019","07",39.5,39.5
"RGI60-08.00449",37,2019-07-16,197,"2019","07",37,37
"RGI60-08.00449",30,2019-07-24,205,"2019","07",30,30
"RGI60-08.00449",27,2019-07-26,207,"2019","07",30,30
"RGI60-08.00449",NA,2019-07-27,208,"2019","07",28.5,28.5
"RGI60-08.00449",25,2019-07-28,209,"2019","07",27,27
"RGI60-08.00449",NA,2019-07-29,210,"2019","07",39.5,39.5
"RGI60-08.00449",32,2019-08-03,215,"2019","08",37,37
"RGI60-08.00449",18,2019-08-05,217,"2019","08",26,26
"RGI60-08.00449",26,2019-08-07,219,"2019","08",32,32
"RGI60-08.00449",NA,2019-08-12,224,"2019","08",36,36
"RGI60-08.00449",46,2019-08-15,227,"2019","08",46,46
"RGI60-08.00449",48,2019-09-02,245,"2019","09",45,45
"RGI60-08.00449",50,2019-09-08,251,"2019","09",46,46
"RGI60-08.00449",45,2019-09-21,264,"2019","09",46,46
"RGI60-08.00449",29,2019-09-22,265,"2019","09",45,45
"RGI60-08.00449",64,2019-09-23,266,"2019","09",49,49
"RGI60-08.00449",27,2019-09-24,267,"2019","09",49,49
"RGI60-08.00449",56,2019-09-25,268,"2019","09",52,52
"RGI60-08.00449",49,2019-09-26,269,"2019","09",52,52
"RGI60-08.00449",NA,2019-09-30,273,"2019","09",54,54
"RGI60-08.00449",NA,2019-10-03,276,"2019","10",54,54
"RGI60-08.00449",52,2019-10-05,278,"2019","10",52,52
"RGI60-08.00449",88,2019-10-06,279,"2019","10",52,52
"RGI60-08.00449",45,2019-10-07,280,"2019","10",74,74
"RGI60-08.00449",78,2019-10-09,282,"2019","10",74,74
"RGI60-08.00449",74,2019-10-11,284,"2019","10",74,74
"RGI60-08.00449",74,2019-10-13,286,"2019","10",74,74
"RGI60-08.00449",NA,2019-10-18,291,"2019","10",74,74
"RGI60-08.00449",100,2019-10-27,300,"2019","10",74,74
"RGI60-08.00449",0,2019-11-02,306,"2019","11",74,65
"RGI60-08.00449",65,2019-11-03,307,"2019","11",74,65
"RGI60-08.00449",70,2019-11-05,309,"2019","11",74,66
"RGI60-08.00449",100,2019-11-14,318,"2019","11",74,66
"RGI60-08.00449",NA,2019-11-15,319,"2019","11",74,68.5
"RGI60-08.00449",NA,2019-11-22,326,"2019","11",74,74
"RGI60-08.00449",NA,2019-11-23,327,"2019","11",74,74
"RGI60-08.00449",NA,2019-11-29,333,"2019","11",76,78
"RGI60-08.00449",NA,2019-11-30,334,"2019","11",81,84.5
"RGI60-08.00449",NA,2019-12-07,341,"2019","12",96,96
"RGI60-08.00449",NA,2019-12-09,343,"2019","12",96,96
"RGI60-08.00449",NA,2019-12-13,347,"2019","12",96,96
"RGI60-08.00449",NA,2019-12-17,351,"2019","12",96,96
"RGI60-08.00449",NA,2019-12-22,356,"2019","12",96,96
"RGI60-08.00449",NA,2019-12-27,361,"2019","12",96,96
"RGI60-08.00449",NA,2020-01-04,4,"2020","01",96,96
"RGI60-08.00449",NA,2020-01-13,13,"2020","01",84.5,96
"RGI60-08.00449",NA,2020-01-16,16,"2020","01",84.5,81
"RGI60-08.00449",NA,2020-01-22,22,"2020","01",84.5,74
"RGI60-08.00449",NA,2020-01-31,31,"2020","01",84.5,78
"RGI60-08.00449",92,2020-02-03,34,"2020","02",74,78
"RGI60-08.00449",NA,2020-02-04,35,"2020","02",76,76
"RGI60-08.00449",NA,2020-02-06,37,"2020","02",78,73.5
"RGI60-08.00449",100,2020-02-07,38,"2020","02",73.5,67
"RGI60-08.00449",NA,2020-02-13,44,"2020","02",71.5,68.5
"RGI60-08.00449",62,2020-02-15,46,"2020","02",70,70
"RGI60-08.00449",78,2020-02-26,57,"2020","02",91,91
"RGI60-08.00449",NA,2020-03-03,63,"2020","03",84.5,84.5
"RGI60-08.00449",91,2020-03-05,65,"2020","03",79,79
"RGI60-08.00449",100,2020-03-07,67,"2020","03",78,78
"RGI60-08.00449",65,2020-03-20,80,"2020","03",79,79
"RGI60-08.00449",79,2020-03-21,81,"2020","03",73,73
"RGI60-08.00449",73,2020-04-06,97,"2020","04",67,67
"RGI60-08.00449",NA,2020-04-09,100,"2020","04",68.5,68.5
"RGI60-08.00449",64,2020-04-17,108,"2020","04",66,66
"RGI60-08.00449",58,2020-04-19,110,"2020","04",64,64
"RGI60-08.00449",67,2020-04-20,111,"2020","04",64,64
"RGI60-08.00449",61,2020-04-21,112,"2020","04",61,61
"RGI60-08.00449",66,2020-04-22,113,"2020","04",61,61
"RGI60-08.00449",57,2020-04-23,114,"2020","04",61,61
"RGI60-08.00449",60,2020-04-25,116,"2020","04",60,60
"RGI60-08.00449",NA,2020-04-26,117,"2020","04",59.5,59.5
"RGI60-08.00449",NA,2020-05-04,125,"2020","05",59.5,59.5
"RGI60-08.00449",67,2020-05-20,141,"2020","05",59,59
"RGI60-08.00449",59,2020-05-25,146,"2020","05",59,59
"RGI60-08.00449",57,2020-05-29,150,"2020","05",59,59
"RGI60-08.00449",51,2020-05-30,151,"2020","05",57,57
"RGI60-08.00449",63,2020-05-31,152,"2020","05",51,51
"RGI60-08.00449",50,2020-06-01,153,"2020","06",50,50
"RGI60-08.00449",49,2020-06-11,163,"2020","06",49,49
"RGI60-08.00449",NA,2020-06-13,165,"2020","06",49,49
"RGI60-08.00449",49,2020-06-14,166,"2020","06",49,49
"RGI60-08.00449",31,2020-06-15,167,"2020","06",49,49
"RGI60-08.00449",55,2020-06-16,168,"2020","06",47,47
"RGI60-08.00449",47,2020-06-19,171,"2020","06",47,47
"RGI60-08.00449",42,2020-06-24,176,"2020","06",49,49
"RGI60-08.00449",NA,2020-06-26,178,"2020","06",48,48
"RGI60-08.00449",49,2020-07-01,183,"2020","07",49,49
"RGI60-08.00449",55,2020-07-04,186,"2020","07",47,47
"RGI60-08.00449",55,2020-07-23,205,"2020","07",46,46
"RGI60-08.00449",44,2020-07-24,206,"2020","07",46,46
"RGI60-08.00449",NA,2020-07-25,207,"2020","07",45,45
"RGI60-08.00449",25,2020-07-31,213,"2020","07",44,44
"RGI60-08.00449",46,2020-08-01,214,"2020","08",44,44
"RGI60-08.00449",26,2020-08-07,220,"2020","08",27,27
"RGI60-08.00449",27,2020-08-09,222,"2020","08",27,27
"RGI60-08.00449",47,2020-08-12,225,"2020","08",27,27
"RGI60-08.00449",24,2020-08-14,227,"2020","08",40,40
"RGI60-08.00449",40,2020-08-15,228,"2020","08",39,39
"RGI60-08.00449",39,2020-08-17,230,"2020","08",39,39
"RGI60-08.00449",24,2020-08-18,231,"2020","08",39,39
"RGI60-08.00449",NA,2020-08-20,233,"2020","08",39.5,39.5
"RGI60-08.00449",NA,2020-08-26,239,"2020","08",39.5,39.5
"RGI60-08.00449",46,2020-08-31,244,"2020","08",39,39
"RGI60-08.00449",33,2020-09-01,245,"2020","09",45,45
"RGI60-08.00449",45,2020-09-02,246,"2020","09",45,45
"RGI60-08.00449",68,2020-09-13,257,"2020","09",45,45
"RGI60-08.00449",28,2020-09-19,263,"2020","09",46,46
"RGI60-08.00449",65,2020-09-25,269,"2020","09",50,50
"RGI60-08.00449",NA,2020-09-28,272,"2020","09",48.5,48.5
"RGI60-08.00449",50,2020-10-12,286,"2020","10",47,47
"RGI60-08.00449",47,2020-10-13,287,"2020","10",50,50
"RGI60-08.00449",36,2020-10-14,288,"2020","10",47,47
"RGI60-08.00449",57,2020-10-15,289,"2020","10",57,57
"RGI60-08.00449",36,2020-10-16,290,"2020","10",57,57
"RGI60-08.00449",NA,2020-10-18,292,"2020","10",63,63
"RGI60-08.00449",69,2020-10-23,297,"2020","10",69,69
"RGI60-08.00449",76,2020-10-30,304,"2020","10",76,76
"RGI60-08.00449",100,2020-10-31,305,"2020","10",72.5,69
"RGI60-08.00449",NA,2020-11-02,307,"2020","11",76,77.5
"RGI60-08.00449",79,2020-11-05,310,"2020","11",79,79
"RGI60-08.00449",NA,2020-11-08,313,"2020","11",79,81
"RGI60-08.00449",0,2020-11-16,321,"2020","11",79,100
"RGI60-08.00449",NA,2020-11-27,332,"2020","11",81,89.5
"RGI60-08.00449",NA,2020-12-05,340,"2020","12",81,81
"RGI60-08.00449",NA,2021-01-05,5,"2021","01",81,81
"RGI60-08.00449",NA,2021-01-08,8,"2021","01",81,81
"RGI60-08.00449",NA,2021-01-13,13,"2021","01",81,91.5
"RGI60-08.00449",NA,2021-01-16,16,"2021","01",83,81
"RGI60-08.00449",100,2021-01-24,24,"2021","01",83,83
"RGI60-08.00449",100,2021-01-26,26,"2021","01",89,94
"RGI60-08.00449",83,2021-01-29,29,"2021","01",94.5,94
"RGI60-08.00449",NA,2021-01-30,30,"2021","01",94,86.5
"RGI60-08.00449",0,2021-02-01,32,"2021","02",95,95
"RGI60-08.00449",95,2021-02-02,33,"2021","02",95,95
"RGI60-08.00449",100,2021-02-03,34,"2021","02",95,95
"RGI60-08.00449",94,2021-02-04,35,"2021","02",90,90
"RGI60-08.00449",100,2021-02-06,37,"2021","02",94,94
"RGI60-08.00449",90,2021-02-07,38,"2021","02",90,90
"RGI60-08.00449",82,2021-02-09,40,"2021","02",82,82
"RGI60-08.00449",61,2021-02-10,41,"2021","02",82,82
"RGI60-08.00449",NA,2021-02-11,42,"2021","02",74,74
"RGI60-08.00449",66,2021-02-12,43,"2021","02",66,66
"RGI60-08.00449",85,2021-02-13,44,"2021","02",66,66
"RGI60-08.00449",0,2021-02-14,45,"2021","02",85,85
"RGI60-08.00449",100,2021-02-16,47,"2021","02",78,78
"RGI60-08.00449",NA,2021-02-19,50,"2021","02",67.5,67.5
"RGI60-08.00449",87,2021-02-21,52,"2021","02",68,68
"RGI60-08.00449",67,2021-02-28,59,"2021","02",68,68
"RGI60-08.00449",68,2021-03-05,64,"2021","03",75,68
"RGI60-08.00449",NA,2021-03-06,65,"2021","03",72,71.5
"RGI60-08.00449",NA,2021-03-07,66,"2021","03",72,72
"RGI60-08.00449",NA,2021-03-09,68,"2021","03",72,72
"RGI60-08.00449",NA,2021-03-14,73,"2021","03",68,71.5
"RGI60-08.00449",47,2021-03-17,76,"2021","03",72,69
"RGI60-08.00449",75,2021-03-20,79,"2021","03",71,69
"RGI60-08.00449",78,2021-03-21,80,"2021","03",71,69
"RGI60-08.00449",93,2021-04-02,92,"2021","04",71,71
"RGI60-08.00449",69,2021-04-03,93,"2021","04",71,71
"RGI60-08.00449",60,2021-04-11,101,"2021","04",71,71
"RGI60-08.00449",71,2021-04-15,105,"2021","04",71,71
"RGI60-08.00449",77,2021-04-16,106,"2021","04",71,71
"RGI60-08.00449",62,2021-04-17,107,"2021","04",71,71
"RGI60-08.00449",71,2021-04-18,108,"2021","04",71,71
"RGI60-08.00449",64,2021-04-19,109,"2021","04",64,64
"RGI60-08.00449",81,2021-04-25,115,"2021","04",64,64
"RGI60-08.00449",63,2021-04-26,116,"2021","04",63,63
"RGI60-08.00449",58,2021-04-27,117,"2021","04",63,63
"RGI60-08.00449",56,2021-04-29,119,"2021","04",58,58
"RGI60-08.00449",70,2021-04-30,120,"2021","04",63,63
"RGI60-08.00449",57,2021-05-01,121,"2021","05",68,68
"RGI60-08.00449",68,2021-05-07,127,"2021","05",68,68
"RGI60-08.00449",68,2021-05-13,133,"2021","05",61,61
"RGI60-08.00449",61,2021-05-19,139,"2021","05",61,61
"RGI60-08.00449",58,2021-05-28,148,"2021","05",58,58
"RGI60-08.00449",46,2021-05-29,149,"2021","05",48,48
"RGI60-08.00449",NA,2021-05-30,150,"2021","05",47,47
"RGI60-08.00449",48,2021-06-02,153,"2021","06",46,46
"RGI60-08.00449",NA,2021-06-07,158,"2021","06",47,47
"RGI60-08.00449",NA,2021-06-09,160,"2021","06",47,47
"RGI60-08.00449",40,2021-06-22,173,"2021","06",46,46
"RGI60-08.00449",37,2021-06-23,174,"2021","06",42,42
"RGI60-08.00449",NA,2021-06-27,178,"2021","06",41,41
"RGI60-08.00449",42,2021-06-28,179,"2021","06",42,42
"RGI60-08.00449",NA,2021-07-01,182,"2021","07",41,41
"RGI60-08.00449",48,2021-07-03,184,"2021","07",42,42
"RGI60-08.00449",34,2021-07-08,189,"2021","07",42,42
"RGI60-08.00449",47,2021-07-12,193,"2021","07",40,40
"RGI60-08.00449",39,2021-07-15,196,"2021","07",40,40
"RGI60-08.00449",43,2021-07-16,197,"2021","07",40,40
"RGI60-08.00449",40,2021-07-21,202,"2021","07",39.5,39
"RGI60-08.00449",NA,2021-07-22,203,"2021","07",39.5,39.5
"RGI60-08.00449",NA,2021-07-23,204,"2021","07",39.5,39.5
"RGI60-08.00449",26,2021-07-25,206,"2021","07",39,39
"RGI60-08.00449",NA,2021-07-26,207,"2021","07",39.5,39.5
"RGI60-08.00449",NA,2021-08-02,214,"2021","08",39,39.5
"RGI60-08.00449",39,2021-08-04,216,"2021","08",37.5,39
"RGI60-08.00449",40,2021-08-21,233,"2021","08",36,36
"RGI60-08.00449",16,2021-08-26,238,"2021","08",36,36
"RGI60-08.00449",36,2021-08-27,239,"2021","08",30,30
"RGI60-08.00449",28,2021-08-28,240,"2021","08",30,30
"RGI60-08.00449",30,2021-08-30,242,"2021","08",30,30
"RGI60-08.00449",33,2021-09-02,245,"2021","09",30,30
"RGI60-08.00449",27,2021-09-04,247,"2021","09",30,30
"RGI60-08.00449",NA,2021-09-13,256,"2021","09",31.5,31.5
"RGI60-08.00449",29,2021-09-14,257,"2021","09",33,33
"RGI60-08.00449",47,2021-09-17,260,"2021","09",35,35
"RGI60-08.00449",35,2021-09-27,270,"2021","09",47,47
"RGI60-08.00449",47,2021-09-28,271,"2021","09",47,47
"RGI60-08.00449",78,2021-10-02,275,"2021","10",50,50
"RGI60-08.00449",NA,2021-10-12,285,"2021","10",62,62
"RGI60-08.00449",50,2021-10-17,290,"2021","10",74,74
"RGI60-08.00449",74,2021-10-18,291,"2021","10",67,67
"RGI60-08.00449",NA,2021-10-21,294,"2021","10",86,86
"RGI60-08.00449",98,2021-10-23,296,"2021","10",74,74
"RGI60-08.00449",98,2021-10-25,298,"2021","10",74,74
"RGI60-08.00449",67,2021-10-26,299,"2021","10",78,78
"RGI60-08.00449",58,2021-10-28,301,"2021","10",89,89
"RGI60-08.00449",100,2021-10-30,303,"2021","10",89,89
"RGI60-08.00449",89,2021-11-03,307,"2021","11",89,89
"RGI60-08.00449",75,2021-11-04,308,"2021","11",89,89
"RGI60-08.00449",100,2021-11-06,310,"2021","11",89,89
"RGI60-08.00449",89,2021-11-08,312,"2021","11",76.5,65
"RGI60-08.00449",NA,2021-11-11,315,"2021","11",78,63
"RGI60-08.00449",94,2021-11-12,316,"2021","11",89,65
"RGI60-08.00449",NA,2021-11-14,318,"2021","11",89,67
"RGI60-08.00449",NA,2021-11-15,319,"2021","11",89,70.5
"RGI60-08.00449",NA,2021-11-17,321,"2021","11",89,74
"RGI60-08.00449",NA,2021-11-20,324,"2021","11",89,75
"RGI60-08.00449",NA,2021-11-23,327,"2021","11",89,76
"RGI60-08.00449",NA,2021-11-25,329,"2021","11",89,77
"RGI60-08.00449",NA,2021-11-28,332,"2021","11",89,83
"RGI60-08.00449",NA,2021-11-30,334,"2021","11",89,89
"RGI60-08.00449",NA,2021-12-01,335,"2021","12",89,89
"RGI60-08.00449",NA,2021-12-03,337,"2021","12",89,89
"RGI60-08.00449",NA,2021-12-04,338,"2021","12",89,89
"RGI60-08.00449",NA,2021-12-05,339,"2021","12",89,89
"RGI60-08.00449",NA,2021-12-06,340,"2021","12",89,89
"RGI60-08.00449",NA,2021-12-10,344,"2021","12",89,89
"RGI60-08.00449",NA,2021-12-13,347,"2021","12",89,89
"RGI60-08.00449",NA,2021-12-16,350,"2021","12",89,89
"RGI60-08.00449",NA,2021-12-18,352,"2021","12",89,89
"RGI60-08.00449",NA,2021-12-29,363,"2021","12",89,89
"RGI60-08.00449",NA,2022-01-05,5,"2022","01",89,89
"RGI60-08.00449",NA,2022-01-06,6,"2022","01",89,89
"RGI60-08.00449",NA,2022-01-09,9,"2022","01",89,89
"RGI60-08.00449",NA,2022-01-10,10,"2022","01",89,89
"RGI60-08.00449",NA,2022-01-11,11,"2022","01",89,89
"RGI60-08.00449",NA,2022-01-16,16,"2022","01",89,83
"RGI60-08.00449",NA,2022-01-17,17,"2022","01",82,75
"RGI60-08.00449",NA,2022-01-18,18,"2022","01",77,70.5
"RGI60-08.00449",NA,2022-01-20,20,"2022","01",77,67
